,vi_tri_xep_hang,nghe_si,ten_bai_hat,vi_tri_cao_nhat,vi_tri_tuan_truoc,so_tuan_tren_bang_xep_hang,luot_nghe,bai_hat_moi,thay_doi_thu_hang,nhom_luot_nghe,do_ben
2782,183,Bill Withers,Ain't No Sunshine,179,198,4,8702895,False,15,Thấp,Ngắn hạn
2783,184,Glass Animals,Heat Waves,1,187,167,8665932,False,3,Thấp,Dài hạn
2784,185,J. Cole,No Role Modelz,76,173,141,8621909,False,-12,Thấp,Dài hạn
2785,186,Arctic Monkeys,Why'd You Only Call Me When You're High?,95,185,121,8618998,False,-1,Thấp,Dài hạn
2786,187,Jungle,Back On 74,187,-1,1,8604068,True,-188,Thấp,Ngắn hạn
2787,188,"Mesita, Nicki Nicole, Tiago PZK, Emilia",Una Foto Remix (feat. Emilia),58,144,12,8576234,False,-44,Thấp,Trung hạn
2788,189,Benson Boone,In The Stars,54,159,23,8551212,False,-30,Thấp,Dài hạn
2789,190,Eminem,Mockingbird,24,179,77,8549233,False,-11,Thấp,Dài hạn
2790,191,Olivia Rodrigo,so american,68,68,2,8523190,False,-123,Thấp,Ngắn hạn
2791,192,Beyoncé,II HANDS II HEAVEN,192,-1,1,8482086,True,-193,Thấp,Ngắn hạn
2792,193,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),167,167,7,8475113,False,-26,Thấp,Trung hạn
2793,194,Maroon 5,Maps,171,193,14,8474272,False,-1,Thấp,Dài hạn
2794,195,Imagine Dragons,Bones,26,-1,97,8472448,True,-196,Thấp,Dài hạn
2795,196,Tate McRae,exes,26,145,20,8458787,False,-51,Thấp,Dài hạn
2796,197,Lana Del Rey,Summertime Sadness,83,186,86,8450066,False,-11,Thấp,Dài hạn
2797,198,"Oscar Ortiz, Edgardo Nuñez",FIRST LOVE,41,133,12,8420523,False,-65,Thấp,Trung hạn
2798,199,Taylor Swift,Don’t Blame Me,71,172,85,8393890,False,-27,Thấp,Dài hạn
2799,200,Bruno Mars,When I Was Your Man,38,192,83,8345381,False,-8,Thấp,Dài hạn
2800,1,Artemas,i like the way you kiss me,1,2,3,57670649,False,1,Rất cao,Ngắn hạn
2801,2,Hozier,Too Sweet,2,6,3,51565883,False,4,Rất cao,Ngắn hạn
2802,3,Benson Boone,Beautiful Things,1,1,12,51003560,False,-2,Rất cao,Trung hạn
2803,4,Djo,End of Beginning,3,4,8,47718994,False,0,Rất cao,Trung hạn
2804,5,Ariana Grande,we can't be friends (wait for your love),1,3,5,44720112,False,-2,Rất cao,Trung hạn
2805,6,"FloyyMenor, Cris Mj",Gata Only,6,8,9,40880666,False,2,Rất cao,Trung hạn
2806,7,"Future, Metro Boomin, Kendrick Lamar",Like That,4,5,3,36820219,False,-2,Rất cao,Ngắn hạn
2807,8,Tate McRae,greedy,1,9,30,32247470,False,1,Rất cao,Dài hạn
2808,9,Teddy Swims,Lose Control,5,10,22,30896423,False,1,Rất cao,Dài hạn
2809,10,Beyoncé,TEXAS HOLD 'EM,2,7,9,28482164,False,-3,Rất cao,Trung hạn
2810,11,ILLIT,Magnetic,11,15,3,26360648,False,4,Rất cao,Ngắn hạn
2811,12,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,2,11,9,26219506,False,-1,Rất cao,Trung hạn
2812,13,Taylor Swift,Cruel Summer,2,12,62,25892406,False,-1,Rất cao,Dài hạn
2813,14,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,14,27,25142761,False,0,Rất cao,Dài hạn
2814,15,Noah Kahan,Stick Season,6,16,27,23902124,False,1,Rất cao,Dài hạn
2815,16,"Feid, ATL Jacob",LUNA,9,18,18,23707304,False,2,Rất cao,Dài hạn
2816,17,"Bizarrap, Natanael Cano","Natanael Cano: Bzrp Music Sessions, Vol. 59",17,-1,1,23090385,True,-18,Rất cao,Ngắn hạn
2817,18,"Natanael Cano, Oscar Maydon",Madonna,18,19,5,21302401,False,1,Rất cao,Trung hạn
2818,19,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,23,30,21132376,False,4,Rất cao,Dài hạn
2819,20,Mitski,My Love Mine All Mine,3,17,29,21096818,False,-3,Rất cao,Dài hạn
2820,21,Xavi,Corazón de Piedra,21,25,3,20841031,False,4,Rất cao,Ngắn hạn
2821,22,Dasha,Austin (Boots Stop Workin'),22,37,5,20513238,False,15,Rất cao,Trung hạn
2822,23,SZA,Saturn,17,24,7,20409852,False,1,Rất cao,Trung hạn
2823,24,Xavi,La Diabla,1,21,18,20311144,False,-3,Rất cao,Dài hạn
2824,25,Michael Marcagi,Scared To Start,25,31,10,19637518,False,6,Rất cao,Trung hạn
2825,26,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,11,22,3,18609568,False,-4,Rất cao,Ngắn hạn
2826,27,Arctic Monkeys,I Wanna Be Yours,15,27,92,18357824,False,0,Rất cao,Dài hạn
2827,28,Myke Towers,LA FALDA,24,28,15,18332421,False,0,Rất cao,Dài hạn
2828,29,Natasha Bedingfield,Unwritten,16,32,13,17356249,False,3,Rất cao,Dài hạn
2829,30,Tyla,Water,12,34,29,17151078,False,4,Rất cao,Dài hạn
2830,31,Benson Boone,Slow It Down,31,47,3,17013804,False,16,Rất cao,Ngắn hạn
2831,32,21 Savage,redrum,8,29,13,16986284,False,-3,Rất cao,Dài hạn
2832,33,Tom Odell,Another Love,15,61,157,16975390,False,28,Rất cao,Dài hạn
2833,34,Lord Huron,The Night We Met,28,41,77,16920118,False,7,Rất cao,Dài hạn
2834,35,Dua Lipa,Training Season,15,44,8,16321260,False,9,Rất cao,Trung hạn
2835,36,Dua Lipa,Houdini,6,35,22,16157926,False,-1,Rất cao,Dài hạn
2836,37,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),20,42,33,15852779,False,5,Rất cao,Dài hạn
2837,38,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,40,39,15449213,False,2,Rất cao,Dài hạn
2838,39,Ariana Grande,intro (end of the world),25,26,5,15292151,False,-13,Rất cao,Trung hạn
2839,40,"Bad Bunny, Feid",PERRO NEGRO,4,49,26,15240380,False,9,Rất cao,Dài hạn
2840,41,Mark Ambor,Belong Together,41,83,2,15015253,False,42,Cao,Ngắn hạn
2841,42,"Peso Pluma, Tito Double P, Joel De La P",LA PEOPLE II,36,36,3,14914161,False,-6,Cao,Ngắn hạn
2842,43,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",3,67,39,14707678,False,24,Cao,Dài hạn
2843,44,J. Cole,7 Minute Drill,44,-1,1,14687368,True,-45,Cao,Ngắn hạn
2844,45,"The Weeknd, Daft Punk",Starboy,1,45,184,14598589,False,0,Cao,Dài hạn
2845,46,Jack Harlow,Lovin On Me,3,38,22,14468553,False,-8,Cao,Dài hạn
2846,47,Richy Mitch & The Coal Miners,Evergreen,47,54,13,14262792,False,7,Cao,Dài hạn
2847,48,"KAROL G, Peso Pluma",QLONA,5,65,35,14229399,False,17,Cao,Dài hạn
2848,49,Sabrina Carpenter,Feather,34,68,19,14214153,False,19,Cao,Dài hạn
2849,50,"Beyoncé, Miley Cyrus",II MOST WANTED,13,13,2,14180197,False,-37,Cao,Ngắn hạn
2850,51,Jimin,Like Crazy,15,43,55,13931021,False,-8,Cao,Dài hạn
2851,52,Artemas,if u think i'm pretty,52,91,4,13861910,False,39,Cao,Ngắn hạn
2852,53,"cassö, RAYE, D-Block Europe",Prada,17,90,34,13810196,False,37,Cao,Dài hạn
2853,54,Olivia Rodrigo,obsessed,20,39,3,13591199,False,-15,Cao,Ngắn hạn
2854,55,Ariana Grande,"yes, and?",1,46,13,13418122,False,-9,Cao,Dài hạn
2855,56,"Future, Metro Boomin, Travis Scott",Cinderella,17,30,3,13401004,False,-26,Cao,Ngắn hạn
2856,57,Xavi,La Víctima,8,64,20,13392155,False,7,Cao,Dài hạn
2857,58,"Maluma, Carin Leon",Según Quién,17,69,30,13210752,False,11,Cao,Dài hạn
2858,59,Harry Styles,As It Was,1,59,106,13172598,False,0,Cao,Dài hạn
2859,60,Olivia Rodrigo,vampire,1,60,41,13116502,False,0,Cao,Dài hạn
2860,61,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,16,71,32,13109698,False,10,Cao,Dài hạn
2861,62,YG Marley,Praise Jah In The Moonlight,13,62,11,13022555,False,0,Cao,Trung hạn
2862,63,"Bizarrap, Natanael Cano",Entre las de 20,63,-1,1,12988709,True,-64,Cao,Ngắn hạn
2863,64,Lewis Capaldi,Someone You Loved,4,73,274,12947180,False,9,Cao,Dài hạn
2864,65,Fuerza Regida,TÚ NAME,65,77,6,12910239,False,12,Cao,Trung hạn
2865,66,Jung Kook,Standing Next to You,1,63,22,12800495,False,-3,Cao,Dài hạn
2866,67,Miley Cyrus,Flowers,1,57,65,12703960,False,-10,Cao,Dài hạn
2867,68,Good Neighbours,Home,68,79,10,12657735,False,11,Cao,Trung hạn
2868,69,David Kushner,Daylight,5,82,52,12535569,False,13,Cao,Dài hạn
2869,70,The Weeknd,Blinding Lights,1,75,228,12522017,False,5,Cao,Dài hạn
2870,71,Manuel Turizo,La Bachata,4,86,93,12391441,False,15,Cao,Dài hạn
2871,72,Rich Amiri,ONE CALL,42,72,11,12257342,False,0,Cao,Trung hạn
2872,73,V,FRI(END)S,15,51,4,12182790,False,-22,Cao,Ngắn hạn
2873,74,Bryson Tiller,Whatever She Wants [BONUS],38,53,7,12062729,False,-21,Cao,Trung hạn
2874,75,J. Cole,Crocodile Tearz,75,-1,1,12011369,True,-76,Cao,Ngắn hạn
2875,76,Bill Withers,Ain't No Sunshine,76,183,5,11997888,False,107,Cao,Trung hạn
2876,77,Ariana Grande,the boy is mine,11,52,5,11917327,False,-25,Cao,Trung hạn
2877,78,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),12,70,45,11833319,False,-8,Cao,Dài hạn
2878,79,The Walters,I Love You So,21,101,100,11771417,False,22,Cao,Dài hạn
2879,80,BABYMONSTER,SHEESH,80,-1,1,11651235,True,-81,Cao,Ngắn hạn
2880,81,The Weeknd,Die For You,12,78,113,11607724,False,-3,Cao,Dài hạn
2881,82,OneRepublic,I Ain't Worried,7,76,97,11561860,False,-6,Cao,Dài hạn
2882,83,"Drake, Wizkid, Kyla",One Dance,12,80,189,11545366,False,-3,Cao,Dài hạn
2883,84,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,93,279,11505535,False,9,Cao,Dài hạn
2884,85,Creedence Clearwater Revival,Have You Ever Seen The Rain,85,102,34,11471637,False,17,Cao,Dài hạn
2885,86,a-ha,Take on Me,83,98,34,11449811,False,12,Cao,Dài hạn
2886,87,"David Guetta, Bebe Rexha",I'm Good (Blue),2,85,85,11396600,False,-2,Cao,Dài hạn
2887,88,The Neighbourhood,Sweater Weather,19,96,189,11117607,False,8,Trung bình,Dài hạn
2888,89,Doja Cat,Paint The Town Red,1,88,36,11091613,False,-1,Trung bình,Dài hạn
2889,90,SZA,Snooze,27,87,68,11051204,False,-3,Trung bình,Dài hạn
2890,91,"Kygo, Ava Max",Whatever,91,105,12,10954137,False,14,Trung bình,Trung hạn
2891,92,Hotel Ugly,Shut up My Moms Calling,82,130,66,10937943,False,38,Trung bình,Dài hạn
2892,93,KAROL G,AMARGURA,53,120,47,10869770,False,27,Trung bình,Dài hạn
2893,94,Coldplay,Yellow,36,99,173,10744776,False,5,Trung bình,Dài hạn
2894,95,CYRIL,Stumblin' In,95,156,3,10730931,False,61,Trung bình,Ngắn hạn
2895,96,Junior H,ROCKSTAR,96,162,5,10720236,False,66,Trung bình,Trung hạn
2896,97,The Police,Every Breath You Take,77,118,122,10686306,False,21,Trung bình,Dài hạn
2897,98,Ruth B.,Dandelions,34,122,136,10678880,False,24,Trung bình,Dài hạn
2898,99,Tears For Fears,Everybody Wants To Rule The World,91,139,81,10654407,False,40,Trung bình,Dài hạn
2899,100,Vance Joy,Riptide,30,100,165,10646438,False,0,Trung bình,Dài hạn
2900,101,Junior H,Y LLORO,55,133,27,10645786,False,32,Trung bình,Dài hạn
2901,102,Sabrina Carpenter,Nonsense,17,138,64,10638935,False,36,Trung bình,Dài hạn
2902,103,G-Eazy,Lady Killers II,103,106,2,10637003,False,3,Trung bình,Ngắn hạn
2903,104,"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",LA RANGER (feat. Myke Towers),104,167,2,10607909,False,63,Trung bình,Ngắn hạn
2904,105,OneRepublic,Counting Stars,86,111,156,10580697,False,6,Trung bình,Dài hạn
2905,106,Creepy Nuts,Bling-Bang-Bang-Born,57,89,13,10552867,False,-17,Trung bình,Dài hạn
2906,107,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,161,109,10541858,False,54,Trung bình,Dài hạn
2907,108,Taylor Swift,cardigan,1,123,68,10491029,False,15,Trung bình,Dài hạn
2908,109,J. Cole,No Role Modelz,76,185,142,10430756,False,76,Trung bình,Dài hạn
2909,110,"French Montana, Swae Lee",Unforgettable,3,144,84,10337470,False,34,Trung bình,Dài hạn
2910,111,"Billie Eilish, Khalid",lovely (with Khalid),24,159,312,10333077,False,48,Trung bình,Dài hạn
2911,112,Taylor Swift,Lover,2,103,62,10327310,False,-9,Trung bình,Dài hạn
2912,113,Hozier,Take Me To Church,108,136,136,10227875,False,23,Trung bình,Dài hạn
2913,114,LE SSERAFIM,Smart,82,119,7,10223352,False,5,Trung bình,Trung hạn
2914,115,"Don Omar, Lucenzo",Danza Kuduro,104,152,29,10184302,False,37,Trung bình,Dài hạn
2915,116,SZA,Kill Bill,1,113,70,10095908,False,-3,Trung bình,Dài hạn
2916,117,Bruno Mars,Locked out of Heaven,39,84,96,10072838,False,-33,Trung bình,Dài hạn
2917,118,Imagine Dragons,Demons,111,112,72,10062840,False,-6,Trung bình,Dài hạn
2918,119,James Arthur,Say You Won't Let Go,7,110,301,10007069,False,-9,Trung bình,Dài hạn
2919,120,"J. Cole, Bas, Central Cee",H.Y.B. (feat. Bas & Central Cee),120,-1,1,10003879,True,-121,Trung bình,Ngắn hạn
2920,121,One Direction,Night Changes,85,108,76,9974881,False,-13,Trung bình,Dài hạn
2921,122,d4vd,Romantic Homicide,17,171,84,9962887,False,49,Trung bình,Dài hạn
2922,123,Harry Styles,Watermelon Sugar,4,151,209,9948779,False,28,Trung bình,Dài hạn
2923,124,"Peso Pluma, Anitta",BELLAKEO,10,137,18,9921991,False,13,Trung bình,Dài hạn
2924,125,"Tiago PZK, Ke Personajes",Piel,125,-1,1,9902174,True,-126,Trung bình,Ngắn hạn
2925,126,Arctic Monkeys,505,43,132,118,9892380,False,6,Trung bình,Dài hạn
2926,127,TV Girl,Lovers Rock,100,129,42,9869898,False,2,Trung bình,Dài hạn
2927,128,"The Chainsmokers, Coldplay",Something Just Like This,2,127,202,9846224,False,-1,Trung bình,Dài hạn
2928,129,Cigarettes After Sex,Apocalypse,79,115,91,9843216,False,-14,Trung bình,Dài hạn
2929,130,Taylor Swift,Anti-Hero,1,109,77,9835414,False,-21,Trung bình,Dài hạn
2930,131,Julión Álvarez y su Norteño Banda,Regalo De Dios,100,157,8,9800298,False,26,Trung bình,Trung hạn
2931,132,Linkin Park,In the End,22,140,40,9758508,False,8,Trung bình,Dài hạn
2932,133,Zach Bryan,Something in the Orange,57,121,66,9741739,False,-12,Trung bình,Dài hạn
2933,134,Beyoncé,BODYGUARD,33,33,2,9701833,False,-101,Trung bình,Ngắn hạn
2934,135,Frank Ocean,Pink + White,69,128,47,9669191,False,-7,Thấp,Dài hạn
2935,136,Morgan Wallen,Last Night,14,147,60,9667824,False,11,Thấp,Dài hạn
2936,137,Eminem,Without Me,31,142,133,9626562,False,5,Thấp,Dài hạn
2937,138,Coldplay,Viva La Vida,53,81,85,9626056,False,-57,Thấp,Dài hạn
2938,139,Linkin Park,Numb,34,170,19,9603412,False,31,Thấp,Dài hạn
2939,140,Beyoncé,JOLENE,20,20,2,9602367,False,-120,Thấp,Ngắn hạn
2940,141,Travis Scott,goosebumps,13,135,242,9552745,False,-6,Thấp,Dài hạn
2941,142,"Gabito Ballesteros, Natanael Cano",El Boss,142,178,2,9525437,False,36,Thấp,Ngắn hạn
2942,143,V,Love Me Again,11,134,35,9519627,False,-9,Thấp,Dài hạn
2943,144,Benson Boone,Cry,144,-1,1,9444217,True,-145,Thấp,Ngắn hạn
2944,145,Jungle,Back On 74,145,187,2,9431924,False,42,Thấp,Ngắn hạn
2945,146,"Drake, Sexyy Red, SZA",Rich Baby Daddy (feat. Sexyy Red & SZA),28,146,26,9383418,False,0,Thấp,Dài hạn
2946,147,Billie Eilish,hotline (edit),147,-1,2,9364293,True,-148,Thấp,Ngắn hạn
2947,148,Kanye West,Heartless,76,149,40,9349899,False,1,Thấp,Dài hạn
2948,149,"The Weeknd, Lana Del Rey",Stargirl Interlude,92,166,89,9346660,False,17,Thấp,Dài hạn
2949,150,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,4,180,133,9338597,False,30,Thấp,Dài hạn
2950,151,Kenya Grace,Strangers,4,148,32,9274787,False,-3,Thấp,Dài hạn
2951,152,Glass Animals,Heat Waves,1,184,168,9228527,False,32,Thấp,Dài hạn
2952,153,"Stephen Sanchez, Em Beihold",Until I Found You (with Em Beihold) - Em Beihold Version,10,-1,64,9217263,True,-154,Thấp,Dài hạn
2953,154,Imagine Dragons,Believer,16,165,371,9185394,False,11,Thấp,Dài hạn
2954,155,"Rihanna, Calvin Harris",We Found Love,59,154,58,9132426,False,-1,Thấp,Dài hạn
2955,156,Doja Cat,Agora Hills,16,155,29,9130429,False,-1,Thấp,Dài hạn
2956,157,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),157,193,8,9119418,False,36,Thấp,Trung hạn
2957,158,Dominic Fike,Babydoll,158,-1,1,9116257,True,-159,Thấp,Ngắn hạn
2958,159,Keane,Somewhere Only We Know,80,176,77,9094715,False,17,Thấp,Dài hạn
2959,160,Foster The People,Pumped Up Kicks,160,-1,3,9019189,True,-161,Thấp,Ngắn hạn
2960,161,Justin Bieber,Ghost,11,160,131,9011191,False,-1,Thấp,Dài hạn
2961,162,Eminem,Mockingbird,24,190,78,9008594,False,28,Thấp,Dài hạn
2962,163,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),3,158,28,8999105,False,-5,Thấp,Dài hạn
2963,164,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,117,59,8988199,False,-47,Thấp,Dài hạn
2964,165,Isabel LaRosa,Favorite,165,-1,1,8987124,True,-166,Thấp,Ngắn hạn
2965,166,Taylor Swift,august,11,182,61,8981651,False,16,Thấp,Dài hạn
2966,167,iñigo quintero,Si No Estás,1,175,29,8963458,False,8,Thấp,Dài hạn
2967,168,"Oscar Ortiz, Edgardo Nuñez",FIRST LOVE,41,198,13,8957649,False,30,Thấp,Dài hạn
2968,169,J. Cole,Huntin’ Wabbitz,169,-1,1,8943622,True,-170,Thấp,Ngắn hạn
2969,170,Beach Weather,"Sex, Drugs, Etc.",58,-1,31,8930713,True,-171,Thấp,Dài hạn
2970,171,Henry Moodie,drunk text,171,174,2,8919619,False,3,Thấp,Ngắn hạn
2971,172,Benson Boone,In The Stars,54,189,24,8917566,False,17,Thấp,Dài hạn
2972,173,Dua Lipa,Dance The Night - From Barbie The Album,5,153,46,8911199,False,-20,Thấp,Dài hạn
2973,174,"KAROL G, Tiësto",CONTIGO (with Tiësto),28,168,8,8867194,False,-6,Thấp,Trung hạn
2974,175,Lana Del Rey,Summertime Sadness,83,197,87,8863494,False,22,Thấp,Dài hạn
2975,176,Sophie Ellis-Bextor,Murder On The Dancefloor,13,163,15,8809379,False,-13,Thấp,Dài hạn
2976,177,d4vd,Feel It - From The Original Series “Invincible”,177,-1,1,8798123,True,-178,Thấp,Ngắn hạn
2977,178,Bruno Mars,Just the Way You Are,39,169,67,8737732,False,-9,Thấp,Dài hạn
2978,179,"J. Cole, Ari Lennox, Young Dro, Gucci Mane","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",179,-1,1,8721014,True,-180,Thấp,Ngắn hạn
2979,180,Flo Milli,Never Lose Me,25,131,12,8699224,False,-49,Thấp,Trung hạn
2980,181,AC/DC,Highway to Hell,152,-1,6,8677413,True,-182,Thấp,Trung hạn
2981,182,Muni Long,Made For Me,106,179,8,8662853,False,-3,Thấp,Trung hạn
2982,183,"Fuerza Regida, Marshmello",HARLEY QUINN,11,125,24,8608187,False,-58,Thấp,Dài hạn
2983,184,Fuerza Regida,SABOR FRESA,15,-1,27,8603967,True,-185,Thấp,Dài hạn
2984,185,TOMORROW X TOGETHER,Deja Vu,185,-1,1,8583078,True,-186,Thấp,Ngắn hạn
2985,186,Ariana Grande,bye,13,104,5,8558058,False,-82,Thấp,Trung hạn
2986,187,The Weeknd,Save Your Tears,2,181,169,8556163,False,-6,Thấp,Dài hạn
2987,188,Imagine Dragons,Bones,26,195,98,8545447,False,7,Thấp,Dài hạn
2988,189,"Mesita, Nicki Nicole, Tiago PZK, Emilia",Una Foto Remix (feat. Emilia),58,188,13,8541055,False,-1,Thấp,Dài hạn
2989,190,"Earth, Wind & Fire",September,132,-1,9,8520221,True,-191,Thấp,Trung hạn
2990,191,"Feid, Young Miko",CLASSY 101,8,-1,53,8500273,True,-192,Thấp,Dài hạn
2991,192,"Kendrick Lamar, SZA",All The Stars (with SZA),2,-1,47,8477956,True,-193,Thấp,Dài hạn
2992,193,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),170,-1,6,8397616,True,-194,Thấp,Trung hạn
2993,194,New West,Those Eyes,86,-1,51,8345189,True,-195,Thấp,Dài hạn
2994,195,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),175,-1,5,8335477,True,-196,Thấp,Trung hạn
2995,196,"Camila Cabello, Playboi Carti",I LUV IT (feat. Playboi Carti),92,92,2,8319937,False,-104,Thấp,Ngắn hạn
2996,197,Noah Cyrus,July,77,-1,42,8286512,True,-198,Thấp,Dài hạn
2997,198,Bruno Mars,When I Was Your Man,38,200,84,8272836,False,2,Thấp,Dài hạn
2998,199,Maroon 5,Maps,171,194,15,8256620,False,-5,Thấp,Dài hạn
2999,200,"Oscar Maydon, Gabito Ballesteros, Chino Pacas",Elvira,162,-1,4,8255604,True,-201,Thấp,Ngắn hạn
3000,1,Artemas,i like the way you kiss me,1,1,4,62645826,False,0,Rất cao,Ngắn hạn
3001,2,Hozier,Too Sweet,2,2,4,56325657,False,0,Rất cao,Ngắn hạn
3002,3,"FloyyMenor, Cris Mj",Gata Only,3,6,10,52075342,False,3,Rất cao,Trung hạn
3003,4,Djo,End of Beginning,3,4,9,45117536,False,0,Rất cao,Trung hạn
3004,5,Benson Boone,Beautiful Things,1,3,13,44217346,False,-2,Rất cao,Dài hạn
3005,6,Ariana Grande,we can't be friends (wait for your love),1,5,6,41382935,False,-1,Rất cao,Trung hạn
3006,7,Tate McRae,greedy,1,8,31,31311587,False,1,Rất cao,Dài hạn
3007,8,Sabrina Carpenter,Espresso,8,-1,1,31200075,True,-9,Rất cao,Ngắn hạn
3008,9,"Future, Metro Boomin, Kendrick Lamar",Like That,4,7,4,30940558,False,-2,Rất cao,Ngắn hạn
3009,10,Teddy Swims,Lose Control,5,9,23,30521805,False,-1,Rất cao,Dài hạn
3010,11,ILLIT,Magnetic,11,11,4,26865364,False,0,Rất cao,Ngắn hạn
3011,12,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,14,28,26321572,False,2,Rất cao,Dài hạn
3012,13,Taylor Swift,Cruel Summer,2,13,63,26272832,False,0,Rất cao,Dài hạn
3013,14,Noah Kahan,Stick Season,6,15,28,23881825,False,1,Rất cao,Dài hạn
3014,15,Beyoncé,TEXAS HOLD 'EM,2,10,10,23510777,False,-5,Rất cao,Trung hạn
3015,16,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,2,12,10,22963462,False,-4,Rất cao,Trung hạn
3016,17,SZA,Saturn,17,23,8,22563292,False,6,Rất cao,Trung hạn
3017,18,"Feid, ATL Jacob",LUNA,9,16,19,22517087,False,-2,Rất cao,Dài hạn
3018,19,Mitski,My Love Mine All Mine,3,20,30,20920836,False,1,Rất cao,Dài hạn
3019,20,Dasha,Austin (Boots Stop Workin'),20,22,6,20002891,False,2,Rất cao,Trung hạn
3020,21,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,19,31,19795166,False,-2,Rất cao,Dài hạn
3021,22,"Natanael Cano, Oscar Maydon",Madonna,18,18,6,19672868,False,-4,Rất cao,Trung hạn
3022,23,Arctic Monkeys,I Wanna Be Yours,15,27,93,19024354,False,4,Rất cao,Dài hạn
3023,24,"Bizarrap, Natanael Cano","Natanael Cano: Bzrp Music Sessions, Vol. 59",17,17,2,18915380,False,-7,Rất cao,Ngắn hạn
3024,25,Dua Lipa,Illusion,25,-1,1,18688898,True,-26,Rất cao,Ngắn hạn
3025,26,Xavi,La Diabla,1,24,19,18469658,False,-2,Rất cao,Dài hạn
3026,27,Xavi,Corazón de Piedra,21,21,4,18442545,False,-6,Rất cao,Ngắn hạn
3027,28,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,11,26,4,17640729,False,-2,Rất cao,Ngắn hạn
3028,29,Myke Towers,LA FALDA,24,28,16,17179034,False,-1,Rất cao,Dài hạn
3029,30,Michael Marcagi,Scared To Start,25,25,11,16962090,False,-5,Rất cao,Trung hạn
3030,31,Lord Huron,The Night We Met,28,34,78,16789449,False,3,Rất cao,Dài hạn
3031,32,Tyla,Water,12,30,30,16770324,False,-2,Rất cao,Dài hạn
3032,33,Natasha Bedingfield,Unwritten,16,29,14,16516311,False,-4,Rất cao,Dài hạn
3033,34,"Future, Metro Boomin, The Weeknd",We Still Don't Trust You,34,-1,1,16464864,True,-35,Rất cao,Ngắn hạn
3034,35,Mark Ambor,Belong Together,35,41,3,16454946,False,6,Rất cao,Ngắn hạn
3035,36,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,36,-1,1,16066335,True,-37,Rất cao,Ngắn hạn
3036,37,21 Savage,redrum,8,32,14,15674982,False,-5,Rất cao,Dài hạn
3037,38,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,38,40,15386242,False,0,Rất cao,Dài hạn
