vi_tri_xep_hang,nghe_si,ten_bai_hat,vi_tri_cao_nhat,vi_tri_tuan_truoc,so_tuan_tren_bang_xep_hang,luot_nghe,bai_hat_moi,thay_doi_thu_hang,nhom_luot_nghe,do_ben
44,Noah Kahan,Stick Season,6,39,36,16879953,False,-5,Rất cao,Dài hạn
45,Lord Huron,The Night We Met,28,40,86,16715396,False,-5,Rất cao,Dài hạn
46,"Oscar Maydon, Junior H",Volver Al Futuro,46,80,2,16679633,False,34,Rất cao,Ngắn hạn
47,Tate McRae,greedy,1,43,39,16235828,False,-4,Rất cao,Dài hạn
48,Vance Joy,Riptide,30,51,174,16193894,False,3,Rất cao,Dài hạn
49,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,44,39,15960436,False,-5,Rất cao,Dài hạn
50,ILLIT,Magnetic,11,41,12,15872498,False,-9,Rất cao,Trung hạn
51,"David Guetta, OneRepublic",I Don't Wanna Wait,51,59,9,15403503,False,8,Rất cao,Trung hạn
52,Jimin,Like Crazy,15,71,64,15182641,False,19,Rất cao,Dài hạn
53,Coldplay,Yellow,36,54,182,14947833,False,1,Cao,Dài hạn
54,Bruno Mars,Locked out of Heaven,39,52,105,14709725,False,-2,Cao,Dài hạn
55,Miley Cyrus,Flowers,1,50,74,14667075,False,-5,Cao,Dài hạn
56,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,29,46,9,14649939,False,-10,Cao,Trung hạn
57,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,47,68,14571208,False,-10,Cao,Dài hạn
58,SZA,Kill Bill,1,53,79,14427588,False,-5,Cao,Dài hạn
59,Mitski,My Love Mine All Mine,3,48,38,14363382,False,-11,Cao,Dài hạn
60,Gracie Abrams,Close To You,60,-1,1,14310290,True,-61,Cao,Ngắn hạn
61,Tom Odell,Another Love,15,55,166,14281282,False,-6,Cao,Dài hạn
62,Jung Kook,Standing Next to You,1,123,31,14105971,False,61,Cao,Dài hạn
63,Eminem,Without Me,31,63,142,14105930,False,0,Cao,Dài hạn
64,"Myke Towers, Bad Bunny",ADIVINO,20,73,7,14066541,False,9,Cao,Trung hạn
65,Richy Mitch & The Coal Miners,Evergreen,40,62,22,13976844,False,-3,Cao,Dài hạn
66,Sabrina Carpenter,Feather,34,76,28,13942585,False,10,Cao,Dài hạn
67,SZA,Snooze,27,67,77,13344025,False,0,Cao,Dài hạn
68,Bruno Mars,Just the Way You Are,39,70,75,13267569,False,2,Cao,Dài hạn
69,"The Weeknd, Daft Punk",Starboy,1,64,193,13201813,False,-5,Cao,Dài hạn
70,Feid,SORRY 4 THAT MUCH,70,-1,1,13075629,True,-71,Cao,Ngắn hạn
71,Michael Marcagi,Scared To Start,25,69,19,12933865,False,-2,Cao,Dài hạn
72,CYRIL,Stumblin' In,72,89,12,12861181,False,17,Cao,Trung hạn
73,"Natanael Cano, Oscar Maydon",Madonna,18,45,14,12817673,False,-28,Cao,Dài hạn
74,Sabrina Carpenter,Nonsense,17,105,73,12786189,False,31,Cao,Dài hạn
75,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,11,65,12,12766039,False,-10,Cao,Trung hạn
76,Lithe,Fall Back,76,87,4,12734185,False,11,Cao,Ngắn hạn
77,"Alvaro Diaz, Feid",GATITAS SANDUNGUERAS - VOL.1,77,93,3,12718516,False,16,Cao,Ngắn hạn
78,Taylor Swift,Down Bad,2,61,8,12643514,False,-17,Cao,Trung hạn
79,The Weeknd,Blinding Lights,1,74,237,12619623,False,-5,Cao,Dài hạn
80,Manuel Turizo,La Bachata,4,83,102,12600739,False,3,Cao,Dài hạn
81,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),20,77,42,12563814,False,-4,Cao,Dài hạn
82,Lewis Capaldi,Someone You Loved,4,88,283,12146253,False,6,Cao,Dài hạn
83,Hotel Ugly,Shut up My Moms Calling,82,99,75,12097815,False,16,Cao,Dài hạn
84,Taylor Swift,Guilty as Sin?,14,72,8,12035535,False,-12,Cao,Trung hạn
85,aespa,Supernova,49,49,4,11957880,False,-36,Cao,Ngắn hạn
86,Billie Eilish,THE GREATEST,20,57,4,11861920,False,-29,Cao,Ngắn hạn
87,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,49,60,4,11749827,False,-27,Cao,Ngắn hạn
88,Ariana Grande,the boy is mine,11,-1,10,11732511,True,-89,Cao,Trung hạn
89,James Arthur,Say You Won't Let Go,7,92,310,11696484,False,3,Cao,Dài hạn
90,Creedence Clearwater Revival,Have You Ever Seen The Rain,85,94,43,11665561,False,4,Cao,Dài hạn
91,Beyoncé,TEXAS HOLD 'EM,2,82,18,11660278,False,-9,Cao,Dài hạn
92,Kendrick Lamar,euphoria,4,66,7,11648700,False,-26,Cao,Trung hạn
93,Gunna,one of wun,56,56,5,11648581,False,-37,Cao,Trung hạn
94,One Direction,Night Changes,79,84,85,11619523,False,-10,Cao,Dài hạn
95,Journey,Don't Stop Believin' (2022 Remaster),90,90,15,11609128,False,-5,Cao,Dài hạn
96,"FloyyMenor, Lewis Somes",APAGA EL CEL,96,126,2,11606196,False,30,Cao,Ngắn hạn
97,Billie Eilish,THE DINER,23,75,4,11517371,False,-22,Cao,Ngắn hạn
98,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,103,118,11440256,False,5,Cao,Dài hạn
99,Natasha Bedingfield,Unwritten,16,86,22,11434621,False,-13,Cao,Dài hạn
100,The Walters,I Love You So,21,81,109,11429633,False,-19,Cao,Dài hạn
101,"Bad Bunny, Feid",PERRO NEGRO,4,122,35,11397914,False,21,Cao,Dài hạn
102,"David Guetta, Bebe Rexha",I'm Good (Blue),2,79,94,11392014,False,-23,Cao,Dài hạn
103,SZA,Nobody Gets Me,12,107,21,11363007,False,4,Cao,Dài hạn
104,The Goo Goo Dolls,Iris,93,110,41,11338197,False,6,Cao,Dài hạn
105,"KAROL G, Peso Pluma",QLONA,5,121,44,11311108,False,16,Cao,Dài hạn
106,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,106,288,11231153,False,0,Trung bình,Dài hạn
107,The Police,Every Breath You Take,77,111,131,11209133,False,4,Trung bình,Dài hạn
108,"The Chainsmokers, Coldplay",Something Just Like This,2,97,211,11201366,False,-11,Trung bình,Dài hạn
109,"cassö, RAYE, D-Block Europe",Prada,17,101,43,11182829,False,-8,Trung bình,Dài hạn
110,aespa,Armageddon,78,78,2,11142466,False,-32,Trung bình,Ngắn hạn
111,"Drake, Wizkid, Kyla",One Dance,12,98,198,11141130,False,-13,Trung bình,Dài hạn
112,Billie Eilish,SKINNY,16,68,4,11109583,False,-44,Trung bình,Ngắn hạn
113,Tyla,Water,12,100,38,11062078,False,-13,Trung bình,Dài hạn
114,The Weeknd,Die For You,12,102,122,11049142,False,-12,Trung bình,Dài hạn
115,"Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",115,120,4,10867225,False,5,Trung bình,Ngắn hạn
116,"French Montana, Swae Lee",Unforgettable,3,104,93,10842143,False,-12,Trung bình,Dài hạn
117,Gunna,fukumean,9,161,42,10763030,False,44,Trung bình,Dài hạn
118,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,2,96,18,10737417,False,-22,Trung bình,Dài hạn
119,Linkin Park,In the End,22,91,49,10734323,False,-28,Trung bình,Dài hạn
120,OneRepublic,I Ain't Worried,7,95,106,10669435,False,-25,Trung bình,Dài hạn
121,Dua Lipa,Training Season,15,124,17,10642693,False,3,Trung bình,Dài hạn
122,Taylor Swift,Who’s Afraid of Little Old Me?,12,85,8,10637870,False,-37,Trung bình,Trung hạn
123,Tinashe,Nasty,123,-1,1,10583629,True,-124,Trung bình,Ngắn hạn
124,OneRepublic,Counting Stars,86,118,165,10570573,False,-6,Trung bình,Dài hạn
125,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,106,143,9,10553780,False,18,Trung bình,Trung hạn
126,V,Love Me Again,11,140,44,10530957,False,14,Trung bình,Dài hạn
127,Frank Ocean,Pink + White,69,112,56,10527737,False,-15,Trung bình,Dài hạn
128,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,109,144,10477926,False,-19,Trung bình,Dài hạn
129,21 Savage,redrum,8,117,22,10448313,False,-12,Trung bình,Dài hạn
130,Eminem,Mockingbird,24,136,83,10446390,False,6,Trung bình,Dài hạn
131,"Billie Eilish, Khalid",lovely (with Khalid),24,132,321,10440004,False,1,Trung bình,Dài hạn
132,Morgan Wallen,Last Night,14,146,68,10403192,False,14,Trung bình,Dài hạn
133,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",3,141,48,10400537,False,8,Trung bình,Dài hạn
134,Xavi,La Diabla,1,108,27,10390042,False,-26,Trung bình,Dài hạn
135,Coldplay,Viva La Vida,53,138,94,10312495,False,3,Trung bình,Dài hạn
136,"Don Omar, Lucenzo",Danza Kuduro,104,131,38,10247720,False,-5,Trung bình,Dài hạn
137,Ruth B.,Dandelions,34,115,145,10223421,False,-22,Trung bình,Dài hạn
138,David Kushner,Daylight,5,150,61,10163735,False,12,Trung bình,Dài hạn
139,Glass Animals,Heat Waves,1,152,174,10161294,False,13,Trung bình,Dài hạn
140,Plan B,Es un Secreto,129,129,32,10141321,False,-11,Trung bình,Dài hạn
141,Harry Styles,Watermelon Sugar,4,128,218,10140685,False,-13,Trung bình,Dài hạn
142,Lana Del Rey,Summertime Sadness,83,130,96,10106403,False,-12,Trung bình,Dài hạn
143,Coldplay,A Sky Full of Stars,142,142,6,10082719,False,-1,Trung bình,Trung hạn
144,Grupo Firme,El Beneficio De La Duda,144,-1,1,10075965,True,-145,Trung bình,Ngắn hạn
145,Charli xcx,360,145,-1,1,10044202,True,-146,Trung bình,Ngắn hạn
146,Zach Bryan,Something in the Orange,57,176,75,10031174,False,30,Trung bình,Dài hạn
147,"Young Miko, Feid",offline,68,145,9,9988242,False,-2,Trung bình,Trung hạn
148,Doja Cat,Paint The Town Red,1,170,45,9950632,False,22,Trung bình,Dài hạn
149,Eminem,The Real Slim Shady,51,169,123,9938177,False,20,Trung bình,Dài hạn
150,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),127,127,5,9937509,False,-23,Trung bình,Trung hạn
151,The White Stripes,Seven Nation Army,146,163,5,9918572,False,12,Trung bình,Trung hạn
152,The Outfield,Your Love,152,179,7,9880525,False,27,Trung bình,Trung hạn
153,"Oscar Maydon, Gabito Ballesteros, Chino Pacas",Elvira,153,153,10,9854962,False,0,Trung bình,Trung hạn
154,"Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",72,159,8,9837676,False,5,Trung bình,Trung hạn
155,Hozier,Take Me To Church,108,156,145,9835577,False,1,Trung bình,Dài hạn
156,Keane,Somewhere Only We Know,80,133,86,9817859,False,-23,Trung bình,Dài hạn
157,The Killers,Mr. Brightside,94,172,128,9805416,False,15,Trung bình,Dài hạn
158,Olivia Rodrigo,vampire,1,162,50,9772773,False,4,Trung bình,Dài hạn
159,Isabel LaRosa,Favorite,68,125,10,9770578,False,-34,Trung bình,Trung hạn
160,Miguel,Sure Thing,14,181,65,9767684,False,21,Trung bình,Dài hạn
161,Cigarettes After Sex,Apocalypse,79,154,100,9753841,False,-7,Trung bình,Dài hạn
162,Arctic Monkeys,505,43,151,127,9751570,False,-11,Trung bình,Dài hạn
163,Travis Scott,goosebumps,13,147,251,9747342,False,-16,Trung bình,Dài hạn
164,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,16,-1,40,9746599,True,-165,Trung bình,Dài hạn
165,Tears For Fears,Everybody Wants To Rule The World,91,134,90,9710204,False,-31,Trung bình,Dài hạn
166,NewJeans,How Sweet,85,119,3,9663208,False,-47,Thấp,Ngắn hạn
167,XXXTENTACION,Revenge,63,165,59,9650985,False,-2,Thấp,Dài hạn
168,Jack Harlow,Lovin On Me,3,164,31,9584083,False,-4,Thấp,Dài hạn
169,Dua Lipa,Houdini,6,144,31,9581351,False,-25,Thấp,Dài hạn
170,Ariana Grande,intro (end of the world),25,113,14,9563818,False,-57,Thấp,Dài hạn
171,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),12,168,54,9507110,False,-3,Thấp,Dài hạn
172,Xavi,Corazón de Piedra,21,158,12,9449248,False,-14,Thấp,Trung hạn
173,"Kendrick Lamar, SZA",All The Stars (with SZA),2,135,54,9447696,False,-38,Thấp,Dài hạn
174,AC/DC,Highway to Hell,152,174,13,9431715,False,0,Thấp,Dài hạn
175,"Rihanna, Calvin Harris",We Found Love,59,149,67,9426173,False,-26,Thấp,Dài hạn
176,Fuerza Regida,TÚ NAME,55,148,15,9389354,False,-28,Thấp,Dài hạn
177,KAROL G,AMARGURA,53,187,56,9381803,False,10,Thấp,Dài hạn
178,"Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?",178,-1,1,9309685,True,-179,Thấp,Ngắn hạn
179,Billie Eilish,BITTERSUITE,25,114,4,9293980,False,-65,Thấp,Ngắn hạn
180,"Yng Lvcas, Peso Pluma",La Bebe - Remix,3,-1,44,9261897,True,-181,Thấp,Dài hạn
181,"dj sv, Doug Hits, Manim Vaqueiro",Mtg Forró e Desmantelo,181,-1,1,9261822,True,-182,Thấp,Ngắn hạn
182,"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),182,-1,1,9255746,True,-183,Thấp,Ngắn hạn
183,Taylor Swift,"So Long, London",4,116,8,9245693,False,-67,Thấp,Trung hạn
184,"Kygo, Ava Max",Whatever,91,157,21,9233180,False,-27,Thấp,Dài hạn
185,Henry Moodie,drunk text,106,171,9,9228072,False,-14,Thấp,Trung hạn
186,Lay Bankz,Tell Ur Girlfriend,23,155,9,9187782,False,-31,Thấp,Trung hạn
187,Dominic Fike,Babydoll,158,188,7,9185867,False,1,Thấp,Trung hạn
188,Chappell Roan,Red Wine Supernova,188,-1,1,9162859,True,-189,Thấp,Ngắn hạn
189,Imagine Dragons,Believer,16,184,379,9144142,False,-5,Thấp,Dài hạn
190,TV Girl,Lovers Rock,100,180,51,9119359,False,-10,Thấp,Dài hạn
191,BABYMONSTER,SHEESH,57,166,10,9097155,False,-25,Thấp,Trung hạn
192,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),160,160,13,9076147,False,-32,Thấp,Dài hạn
193,Julión Álvarez y su Norteño Banda,Regalo De Dios,100,178,17,9075651,False,-15,Thấp,Dài hạn
194,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,194,-1,2,9060123,True,-195,Thấp,Ngắn hạn
195,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),175,182,9,9055752,False,-13,Thấp,Trung hạn
196,Linkin Park,Numb,34,177,24,9024321,False,-19,Thấp,Dài hạn
197,WALK THE MOON,Shut Up and Dance,159,173,6,9017406,False,-24,Thấp,Trung hạn
198,Myke Towers,LA FALDA,24,183,24,8999852,False,-15,Thấp,Dài hạn
199,Travis Scott,I KNOW ?,14,192,40,8990118,False,-7,Thấp,Dài hạn
200,Imagine Dragons,Demons,111,167,81,8978661,False,-33,Thấp,Dài hạn
1,Sabrina Carpenter,Please Please Please,1,2,2,85283851,False,1,Rất cao,Ngắn hạn
2,Sabrina Carpenter,Espresso,1,1,10,70867330,False,-1,Rất cao,Trung hạn
3,Billie Eilish,BIRDS OF A FEATHER,3,3,5,59268524,False,0,Rất cao,Trung hạn
4,Tommy Richman,MILLION DOLLAR BABY,1,5,8,44539082,False,1,Rất cao,Trung hạn
5,"FloyyMenor, Cris Mj",Gata Only,3,6,19,42254755,False,1,Rất cao,Dài hạn
6,Hozier,Too Sweet,2,8,13,39762411,False,2,Rất cao,Dài hạn
7,Benson Boone,Beautiful Things,1,11,22,37444100,False,4,Rất cao,Dài hạn
8,Eminem,Houdini,2,4,3,36860645,False,-4,Rất cao,Ngắn hạn
9,Shaboozey,A Bar Song (Tipsy),7,10,10,36692230,False,1,Rất cao,Trung hạn
10,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),3,9,6,34366590,False,-1,Rất cao,Trung hạn
11,Billie Eilish,LUNCH,1,7,5,33976375,False,-4,Rất cao,Trung hạn
12,Kendrick Lamar,Not Like Us,2,12,7,33288763,False,0,Rất cao,Trung hạn
13,Trueno,REAL GANGSTA LOVE,13,25,3,32530629,False,12,Rất cao,Ngắn hạn
14,Artemas,i like the way you kiss me,1,13,13,31952914,False,-1,Rất cao,Dài hạn
15,Billie Eilish,CHIHIRO,5,14,5,26826136,False,-1,Rất cao,Trung hạn
16,Teddy Swims,Lose Control,5,19,32,25994966,False,3,Rất cao,Dài hạn
17,Ariana Grande,we can't be friends (wait for your love),1,20,15,25511829,False,3,Rất cao,Dài hạn
18,Chappell Roan,"Good Luck, Babe!",18,22,10,25405304,False,4,Rất cao,Trung hạn
19,Djo,End of Beginning,3,16,18,25181802,False,-3,Rất cao,Dài hạn
20,Myles Smith,Stargazing,18,18,6,25093309,False,-2,Rất cao,Trung hạn
21,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),13,15,4,24943988,False,-6,Rất cao,Ngắn hạn
22,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),1,17,9,24882092,False,-5,Rất cao,Trung hạn
23,Taylor Swift,Cruel Summer,2,26,72,22028587,False,3,Rất cao,Dài hạn
24,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,24,37,21614456,False,0,Rất cao,Dài hạn
25,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,14,23,9,20849974,False,-2,Rất cao,Trung hạn
26,Harry Styles,As It Was,1,30,116,20535184,False,4,Rất cao,Dài hạn
27,Benson Boone,Slow It Down,27,33,13,19967768,False,6,Rất cao,Dài hạn
28,Dasha,Austin (Boots Stop Workin'),20,28,15,19892942,False,0,Rất cao,Dài hạn
29,Zach Bryan,Pink Skies,21,27,4,18558657,False,-2,Rất cao,Ngắn hạn
30,The Neighbourhood,Sweater Weather,19,37,199,18423443,False,7,Rất cao,Dài hạn
31,Mark Ambor,Belong Together,19,32,12,18419336,False,1,Rất cao,Trung hạn
32,"Feid, ATL Jacob",LUNA,9,31,28,17876388,False,-1,Rất cao,Dài hạn
33,Cris Mj,SI NO ES CONTIGO,33,36,4,17533099,False,3,Rất cao,Ngắn hạn
34,Lord Huron,The Night We Met,28,45,87,17294312,False,11,Rất cao,Dài hạn
35,Arctic Monkeys,I Wanna Be Yours,15,42,102,17245164,False,7,Rất cao,Dài hạn
36,"Luis R Conriquez, Neton Vega",Si No Quieres No,28,34,10,17187521,False,-2,Rất cao,Trung hạn
37,Taylor Swift,I Can Do It With a Broken Heart,5,35,9,17164905,False,-2,Rất cao,Trung hạn
38,Feid,SORRY 4 THAT MUCH,38,70,2,16666887,False,32,Rất cao,Ngắn hạn
39,Vance Joy,Riptide,30,48,175,16369154,False,9,Rất cao,Dài hạn
40,Billie Eilish,WILDFLOWER,15,29,5,16342547,False,-11,Rất cao,Trung hạn
41,Noah Kahan,Stick Season,6,44,37,16233371,False,3,Rất cao,Dài hạn
42,SZA,Saturn,17,43,17,16177554,False,1,Rất cao,Dài hạn
43,Sabrina Carpenter,Feather,34,66,29,16090774,False,23,Rất cao,Dài hạn
44,"Oscar Maydon, Junior H",Volver Al Futuro,44,46,3,16004954,False,2,Rất cao,Ngắn hạn
45,Coldplay,Yellow,36,53,183,15827563,False,8,Rất cao,Dài hạn
46,"David Guetta, OneRepublic",I Don't Wanna Wait,46,51,10,15622830,False,5,Rất cao,Trung hạn
47,Tate McRae,greedy,1,47,40,15438235,False,0,Rất cao,Dài hạn
48,Bruno Mars,Locked out of Heaven,39,54,106,15298965,False,6,Rất cao,Dài hạn
49,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,49,40,15211082,False,0,Rất cao,Dài hạn
50,"Future, Metro Boomin, Kendrick Lamar",Like That,4,40,13,14941261,False,-10,Cao,Dài hạn
51,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,41,49,14891147,False,-10,Cao,Dài hạn
52,ILLIT,Magnetic,11,50,13,14794805,False,-2,Cao,Dài hạn
53,Jimin,Like Crazy,15,52,65,14787823,False,-1,Cao,Dài hạn
54,Billie Eilish,BLUE,17,38,5,14673275,False,-16,Cao,Trung hạn
55,Billie Eilish,L’AMOUR DE MA VIE,19,39,5,14567710,False,-16,Cao,Trung hạn
56,Sabrina Carpenter,Nonsense,17,74,74,14417275,False,18,Cao,Dài hạn
57,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,57,69,14103650,False,0,Cao,Dài hạn
58,SZA,Kill Bill,1,58,80,14000053,False,0,Cao,Dài hạn
59,Miley Cyrus,Flowers,1,55,75,13991542,False,-4,Cao,Dài hạn
60,Tom Odell,Another Love,15,61,167,13853114,False,1,Cao,Dài hạn
61,Mitski,My Love Mine All Mine,3,59,39,13637178,False,-2,Cao,Dài hạn
62,Bruno Mars,Just the Way You Are,39,68,76,13477972,False,6,Cao,Dài hạn
63,Richy Mitch & The Coal Miners,Evergreen,40,65,23,13379042,False,2,Cao,Dài hạn
64,Manuel Turizo,La Bachata,4,80,103,13295214,False,16,Cao,Dài hạn
65,SZA,Snooze,27,67,78,13097682,False,2,Cao,Dài hạn
66,Jung Kook,Never Let Go,21,21,2,12889705,False,-45,Cao,Ngắn hạn
67,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,29,56,10,12825814,False,-11,Cao,Trung hạn
68,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),20,81,43,12813061,False,13,Cao,Dài hạn
69,Gracie Abrams,Close To You,60,60,2,12654886,False,-9,Cao,Ngắn hạn
70,Michael Marcagi,Scared To Start,25,71,20,12641087,False,1,Cao,Dài hạn
71,"Myke Towers, Bad Bunny",ADIVINO,20,64,8,12637037,False,-7,Cao,Trung hạn
72,CYRIL,Stumblin' In,72,72,13,12595561,False,0,Cao,Dài hạn
73,"The Weeknd, Daft Punk",Starboy,1,69,194,12595083,False,-4,Cao,Dài hạn
74,Ariana Grande,the boy is mine,11,88,11,12593444,False,14,Cao,Trung hạn
75,Jung Kook,Standing Next to You,1,62,32,12193863,False,-13,Cao,Dài hạn
76,The Weeknd,Blinding Lights,1,79,238,12185100,False,3,Cao,Dài hạn
77,Eminem,Without Me,31,63,143,12068478,False,-14,Cao,Dài hạn
78,Hotel Ugly,Shut up My Moms Calling,78,83,76,11853465,False,5,Cao,Dài hạn
79,"Natanael Cano, Oscar Maydon",Madonna,18,73,15,11676759,False,-6,Cao,Dài hạn
80,Tinashe,Nasty,80,123,2,11487789,False,43,Cao,Ngắn hạn
81,Glass Animals,Heat Waves,1,139,175,11474186,False,58,Cao,Dài hạn
82,Creedence Clearwater Revival,Have You Ever Seen The Rain,82,90,44,11444654,False,8,Cao,Dài hạn
83,"David Guetta, Bebe Rexha",I'm Good (Blue),2,102,95,11424541,False,19,Cao,Dài hạn
84,The Walters,I Love You So,21,100,110,11422546,False,16,Cao,Dài hạn
85,SZA,Nobody Gets Me,12,103,22,11387705,False,18,Cao,Dài hạn
86,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,11,75,13,11357446,False,-11,Cao,Dài hạn
87,OneRepublic,I Ain't Worried,7,120,107,11335146,False,33,Cao,Dài hạn
88,The Goo Goo Dolls,Iris,88,104,42,11302120,False,16,Cao,Dài hạn
89,Taylor Swift,Down Bad,2,78,9,11270304,False,-11,Cao,Trung hạn
90,Journey,Don't Stop Believin' (2022 Remaster),90,95,16,11225857,False,5,Trung bình,Dài hạn
91,"Don Omar, Lucenzo",Danza Kuduro,91,136,39,11216899,False,45,Trung bình,Dài hạn
92,Taylor Swift,Guilty as Sin?,14,84,9,11191864,False,-8,Trung bình,Trung hạn
93,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,106,289,11100300,False,13,Trung bình,Dài hạn
94,"The Chainsmokers, Coldplay",Something Just Like This,2,108,212,11045800,False,14,Trung bình,Dài hạn
95,Lewis Capaldi,Someone You Loved,4,82,284,10978576,False,-13,Trung bình,Dài hạn
96,Beyoncé,TEXAS HOLD 'EM,2,91,19,10939193,False,-5,Trung bình,Dài hạn
97,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,128,145,10894365,False,31,Trung bình,Dài hạn
98,James Arthur,Say You Won't Let Go,7,89,311,10847183,False,-9,Trung bình,Dài hạn
99,Harry Styles,Watermelon Sugar,4,141,219,10761710,False,42,Trung bình,Dài hạn
100,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,98,119,10741788,False,-2,Trung bình,Dài hạn
